Orthogroup,Arabidopsis,Cucumis,Nicotiana,Solanum
OG0011479,AT4G34412.1,MELO3C019508T1,NIOBTv3_g24903.t1,Solyc01g108260.4.1
OG0011487,AT4G34830.1,MELO3C020773T1,NIOBTv3_g41409.t1,Solyc01g111020.3.1
OG0011489,AT4G29960.1,MELO3C017433T1,NIOBTv3_g09254.t1,Solyc07g008780.3.1
OG0011492,AT4G32770.1,MELO3C011150T1,NIOBTv3_g31067.t1,Solyc08g068570.4.1
OG0011493,AT4G05070.1,MELO3C018771T1,NIOBTv3_g24891.t1,Solyc02g079240.1.1
OG0011497,AT4G29940.1,MELO3C017429T1,NIOBTv3_g09262.t1,Solyc07g008730.2.1
OG0011500,AT4G02350.1,MELO3C015989T1,NIOBTv3_g30888.t1,Solyc09g075280.2.1
OG0011504,AT4G02790.1,MELO3C025054T1,NIOBTv3_g07776.t1,Solyc06g084270.3.1
OG0011508,AT4G39880.1,MELO3C018951T1,NIOBTv3_g15104.t1,Solyc11g011140.2.1
OG0011509,AT4G03080.1,MELO3C014413T1,NIOBTv3_g08245.t1,Solyc09g074320.3.1
OG0011512,AT4G02050.1,MELO3C010257T1,NIOBTv3_g12592.t1,Solyc07g006970.4.1
OG0011516,AT4G30320.1,MELO3C017496T1,NIOBTv3_g01387.t1,Solyc07g006710.2.1
OG0011518,AT4G34980.1,MELO3C020810T1,NIOBTv3_g10193.t1,Solyc01g111400.4.1
OG0011521,AT4G33440.1,MELO3C023234T1,NIOBTv3_g28738.t1,Solyc06g060170.3.1
OG0011524,AT4G18975.1,MELO3C026567T1,NIOBTv3_g36774.t1,Solyc02g071570.4.1
OG0011528,AT4G38070.1,MELO3C007714T1,NIOBTv3_g03165.t1,Solyc11g010620.3.1
OG0011529,AT4G01995.1,MELO3C015917T1,NIOBTv3_g34054.t1,Solyc06g084610.4.1
OG0011533,AT4G26810.1,MELO3C014274T1,NIOBTv3_g08492.t1,Solyc07g064920.3.1
OG0011536,AT4G10250.1,MELO3C022116T1,NIOBTv3_g30638.t1,Solyc11g020330.1.1
OG0011538,AT4G16700.1,MELO3C005523T1,NIOBTv3_g07057.t1,Solyc06g060780.4.1
OG0011539,AT4G27670.1,MELO3C005923T1,NIOBTv3_g00737.t1,Solyc03g082420.3.1
OG0011540,AT4G15820.1,MELO3C021329T1,NIOBTv3_g09097.t1,Solyc01g080760.4.1
OG0011541,AT4G33480.1,MELO3C023197T1,NIOBTv3_g19637.t1,Solyc04g015480.3.1
OG0011542,AT4G27940.1,MELO3C005868T1,NIOBTv3_g09864.t1,Solyc03g007430.3.1
OG0011546,AT4G19003.2,MELO3C013816T1,NIOBTv3_g65105.t1,Solyc08g076130.3.1
OG0011547,AT4G33410.1,MELO3C006918T1,NIOBTv3_g13738.t1,Solyc03g025550.3.1
OG0011548,AT4G30150.1,MELO3C020778T1,NIOBTv3_g29279.t1,Solyc10g054860.2.1
OG0011551,AT4G24510.1,MELO3C003520T1,NIOBTv3_g04828.t1,Solyc12g087980.3.1
OG0011552,AT4G32980.1,MELO3C010759T1,NIOBTv3_g00955.t1,Solyc08g065420.3.1
OG0011555,AT4G26900.1,MELO3C013152T1,NIOBTv3_g12477.t1,Solyc07g064810.3.1
OG0011556,AT4G23820.1,MELO3C005746T1,NIOBTv3_g27803.t1,Solyc08g082170.4.1
OG0011558,AT4G29590.1,MELO3C004620T1,NIOBTv3_g24691.t1,Solyc07g025520.3.1
OG0011559,AT4G39900.1,MELO3C018959T1,NIOBTv3_g02372.t1,Solyc04g055250.4.1
OG0011562,AT4G33520.2,MELO3C019011T1,NIOBTv3_g09744.t1,Solyc01g105160.4.1
OG0011563,AT4G04870.1,MELO3C007382T1,NIOBTv3_g06739.t1,Solyc10g005290.4.1
OG0011569,AT4G21530.1,MELO3C025319T1,NIOBTv3_g21587.t1,Solyc02g079050.3.1
OG0011576,AT4G31010.1,MELO3C006157T1,NIOBTv3_g15851.t1,Solyc01g091940.3.1
OG0011581,AT4G16420.1,MELO3C026068T1,NIOBTv3_g11168.t1,Solyc05g054200.4.1
OG0011582,AT4G31430.2,MELO3C003630T1,NIOBTv3_g20049.t1,Solyc08g006480.3.1
OG0011584,AT4G23930.1,MELO3C016302T1,NIOBTv3_g17920.t1,Solyc08g082470.1.1
OG0011587,AT4G34310.1,MELO3C016737T1,NIOBTv3_g23470.t1,Solyc04g079280.4.1
OG0011588,AT4G38220.2,MELO3C013482T1,NIOBTv3_g06002.t1,Solyc01g112280.3.1
OG0011594,AT4G37920.1,MELO3C008889T1,NIOBTv3_g40141.t1,Solyc02g091640.3.1
OG0011595,AT4G37925.1,MELO3C012712T1,NIOBTv3_g20560.t1,Solyc04g057980.3.1
OG0011601,AT4G30845.1,MELO3C010198T1,NIOBTv3_g04137.t1,Solyc07g006040.3.1
OG0011604,AT4G17330.1,MELO3C013931T1,NIOBTv3_g29398.t1,Solyc08g078530.4.1
OG0011608,AT4G16807.1,MELO3C013912T1,NIOBTv3_g15103.t1,Solyc06g060860.2.1
OG0011613,AT4G25170.2,MELO3C005821T1,NIOBTv3_g38085.t1,Solyc03g093340.4.1
OG0011614,AT4G28990.2,MELO3C024688T1,NIOBTv3_g07242.t1,Solyc05g018340.4.1
OG0011616,AT4G15030.2,MELO3C023552T1,NIOBTv3_g43665.t1,Solyc04g074660.3.1
OG0011629,AT4G35440.2,MELO3C013474T1,NIOBTv3_g38142.t1,Solyc01g112310.4.1
OG0011630,AT4G33490.2,MELO3C023194T1,NIOBTv3_g35867.t1,Solyc06g018100.4.1
OG0011632,AT4G39380.2,MELO3C007455T1,NIOBTv3_g03253.t1,Solyc04g051450.3.1
OG0011644,AT5G35730.1,MELO3C019066T1,NIOBTv3_g15839.t1,Solyc04g080050.4.1
OG0011645,AT5G38360.1,MELO3C002748T1,NIOBTv3_g10399.t1,Solyc02g086080.4.1
OG0011646,AT5G66820.1,MELO3C007550T1,NIOBTv3_g24224.t1,Solyc03g044620.4.1
OG0011649,AT5G06140.1,MELO3C024558T1,NIOBTv3_g27618.t1,Solyc09g010130.4.1
OG0011650,AT5G43190.1,MELO3C010807T1,NIOBTv3_g33624.t1,Solyc04g077840.2.1
OG0011653,AT5G06590.1,MELO3C009585T1,NIOBTv3_g10317.t1,Solyc01g056990.3.1
OG0011658,AT5G56220.1,MELO3C014062T1,NIOBTv3_g28525.t1,Solyc07g066180.2.1
OG0011666,AT5G13890.1,MELO3C014761T1,NIOBTv3_g00664.t1,Solyc05g008590.4.1
OG0011667,AT5G14010.1,MELO3C014938T1,NIOBTv3_g07718.t1,Solyc00g014800.1.1
OG0011668,AT5G22360.1,MELO3C014506T1,NIOBTv3_g03548.t1,Solyc06g074250.3.1
OG0011675,AT5G56610.1,MELO3C004603T1,NIOBTv3_g35567.t1,Solyc12g008620.2.1
OG0011677,AT5G51290.1,MELO3C005488T1,NIOBTv3_g40439.t1,Solyc05g008790.4.1
OG0011680,AT5G49540.1,MELO3C015305T1,NIOBTv3_g36853.t1,Solyc01g058280.4.1
OG0011685,AT5G49480.1,MELO3C006721T1,NIOBTv3_g41853.t1,Solyc01g058720.4.1
OG0011690,AT5G01920.1,MELO3C025227T1,NIOBTv3_g19552.t1,Solyc10g085680.2.1
OG0011691,AT5G11960.1,MELO3C016882T1,NIOBTv3_g30069.t1,Solyc06g036780.3.1
OG0011694,AT5G49550.1,MELO3C018910T1,NIOBTv3_g15779.t1,Solyc02g065690.3.1
OG0011697,AT5G27440.1,MELO3C004280T1,NIOBTv3_g12537.t1,Solyc12g008610.3.1
OG0011706,AT5G48130.1,MELO3C024211T1,NIOBTv3_g17197.t1,Solyc07g048000.3.1
OG0011707,AT5G08310.1,MELO3C016668T1,NIOBTv3_g23488.t1,Solyc04g009220.2.1
OG0011708,AT5G17670.1,MELO3C022480T1,NIOBTv3_g06859.t1,Solyc01g081480.3.1
OG0011710,AT5G66840.1,MELO3C024332T1,NIOBTv3_g26364.t1,Solyc02g090530.4.1
OG0011711,AT5G61750.1,MELO3C026976T1,NIOBTv3_g03962.t1,Solyc07g065330.3.1
OG0011712,AT5G36890.1,MELO3C008574T1,NIOBTv3_g07787.t1,Solyc11g008720.3.1
OG0011713,AT5G49570.1,MELO3C004372T1,NIOBTv3_g05402.t1,Solyc01g097440.3.1
OG0011714,AT5G17660.1,MELO3C006212T1,NIOBTv3_g06857.t1,Solyc01g081460.3.1
OG0011722,AT5G62030.1,MELO3C018682T1,NIOBTv3_g23348.t1,Solyc06g066300.1.1
OG0011726,AT5G63860.1,MELO3C008944T1,NIOBTv3_g14699.t1,Solyc05g018630.1.1
OG0011727,AT5G16270.1,MELO3C008766T1,NIOBTv3_g07791.t1,Solyc11g008740.2.1
OG0011740,AT5G17380.1,MELO3C010381T1,NIOBTv3_g15781.t1,Solyc02g091100.3.1
OG0011741,AT5G06400.1,MELO3C009563T1,NIOBTv3_g22000.t1,Solyc01g006850.1.1
OG0011742,AT5G65710.1,MELO3C014948T1,NIOBTv3_g40009.t1,Solyc02g091860.3.1
OG0011743,AT5G14100.1,MELO3C008174T1,NIOBTv3_g19296.t1,Solyc02g068180.3.1
OG0011744,AT5G06370.1,MELO3C009539T1,NIOBTv3_g18372.t1,Solyc01g007110.3.1
OG0011750,AT5G53190.1,MELO3C005869T1,NIOBTv3_g16572.t1,Solyc03g007360.3.1
OG0011753,AT5G20990.1,MELO3C015599T1,NIOBTv3_g35954.t1,Solyc01g009050.3.1
OG0011754,AT5G08180.1,MELO3C002060T1,NIOBTv3_g51470-D2.t1,Solyc12g038980.2.1
OG0011755,AT5G16260.1,MELO3C008955T1,NIOBTv3_g40172.t1,Solyc11g008700.2.1
OG0011758,AT5G48545.1,MELO3C015773T1,NIOBTv3_g02504.t1,Solyc06g007590.3.1
OG0011759,AT5G16490.1,MELO3C010062T1,NIOBTv3_g03152.t1,Solyc11g008880.2.1
OG0011760,AT5G63640.1,MELO3C003249T1,NIOBTv3_g08573.t1,Solyc11g005460.2.1
OG0011762,AT5G58230.1,MELO3C006243T1,NIOBTv3_g03413.t1,Solyc01g104510.3.1
OG0011769,AT5G63610.1,MELO3C009014T1,NIOBTv3_g11288.t1,Solyc12g027870.1.1
OG0011770,AT5G08170.1,MELO3C017264T1,NIOBTv3_g21863.t1,Solyc12g038970.3.1
OG0011774,AT5G22450.1,MELO3C004730T1,NIOBTv3_g17288.t1,Solyc11g006960.2.1
OG0011776,AT5G16520.1,MELO3C008759T1,NIOBTv3_g23436.t1,Solyc04g051310.4.1
OG0011777,AT5G56580.1,MELO3C004594T1,NIOBTv3_g13597.t1,Solyc03g119490.4.1
OG0011778,AT5G16160.1,MELO3C008145T1,NIOBTv3_g17276.t1,Solyc02g086170.3.1
OG0011784,AT5G16210.1,MELO3C008156T1,NIOBTv3_g11946.t1,Solyc02g086330.4.1
OG0011785,AT5G22510.1,MELO3C012360T1,NIOBTv3_g31701.t1,Solyc11g007270.3.1
OG0011787,AT5G16460.1,MELO3C010056T1,NIOBTv3_g24751.t1,Solyc04g056380.3.1
OG0011788,AT5G66740.1,MELO3C007817T1,NIOBTv3_g02512.t1,Solyc02g085490.2.1
OG0011790,AT5G65590.1,MELO3C007704T1,NIOBTv3_g00536.t1,Solyc11g010940.2.1
OG0011793,AT5G40390.1,MELO3C009979T1,NIOBTv3_g18287.t1,Solyc02g086530.4.1
OG0011795,AT5G48790.1,MELO3C013804T1,NIOBTv3_g31653.t1,Solyc08g075990.3.1
OG0011796,AT5G35460.1,MELO3C015502T1,NIOBTv3_g00328.t1,Solyc07g041160.3.1
OG0011798,AT5G54160.1,MELO3C024861T1,NIOBTv3_g31802.t1,Solyc03g080180.4.1
OG0011799,AT5G47390.1,MELO3C013925T1,NIOBTv3_g28262.t1,Solyc08g078340.3.1
OG0011800,AT5G47380.1,MELO3C005527T1,NIOBTv3_g03882.t1,Solyc08g078520.4.1
OG0011802,AT5G19540.1,MELO3C025346T1,NIOBTv3_g02890.t1,Solyc12g007090.2.1
OG0011807,AT5G11390.1,MELO3C018912T1,NIOBTv3_g28826.t1,Solyc02g065660.4.1
OG0011808,AT5G04200.1,MELO3C019168T1,NIOBTv3_g14776.t1,Solyc10g081300.1.1
OG0011811,AT5G48740.1,MELO3C021017T1,NIOBTv3_g08840.t1,Solyc09g060110.4.1
OG0011815,AT5G47510.1,MELO3C013944T1,NIOBTv3_g19952.t1,Solyc08g078680.4.1
OG0011818,AT5G02710.1,MELO3C003085T1,NIOBTv3_g36743.t1,Solyc09g006000.3.1
OG0011820,AT5G26710.1,MELO3C015227T1,NIOBTv3_g30958.t1,Solyc01g102410.3.1
OG0011825,AT5G40480.1,MELO3C026582T1,NIOBTv3_g25498.t1,Solyc02g070810.4.1
OG0011827,AT5G26680.1,MELO3C015225T1,NIOBTv3_g13719.t1,Solyc01g102370.4.1
OG0011831,AT5G04240.1,MELO3C019813T1,NIOBTv3_g07170.t1,Solyc04g028580.3.1
OG0011832,AT5G11500.1,MELO3C003579T1,NIOBTv3_g17308.t1,Solyc08g068300.3.1
OG0011833,AT5G20650.1,MELO3C011494T1,NIOBTv3_g56227.t1,Solyc02g082080.1.1
OG0011834,AT5G39590.1,MELO3C003770T1,NIOBTv3_g07737.t1,Solyc04g081230.3.1
OG0011835,AT5G40440.1,MELO3C026577T1,NIOBTv3_g27741.t1,Solyc03g019850.3.1
OG0011836,AT5G61350.1,MELO3C017193T1,NIOBTv3_g23522.t1,Solyc03g115710.1.1
OG0011838,AT5G20660.1,MELO3C012427T1,NIOBTv3_g08019.t1,Solyc04g025260.3.1
OG0011839,AT5G11550.1,MELO3C003458T1,NIOBTv3_g14000.t1,Solyc11g071240.2.1
OG0011840,AT5G52790.1,MELO3C006957T1,NIOBTv3_g28429.t1,Solyc03g007570.2.1
OG0011844,AT5G45390.1,MELO3C013793T1,NIOBTv3_g13628.t1,Solyc08g075750.4.1
OG0011845,AT5G03940.1,MELO3C024550T1,NIOBTv3_g16141.t1,Solyc09g009940.3.1
OG0011851,AT5G53970.1,MELO3C025613T1,NIOBTv3_g22548.t1,Solyc10g007110.3.1
OG0011854,AT5G40160.1,MELO3C021518T1,NIOBTv3_g11959.t1,Solyc09g009290.3.1
OG0011855,AT5G53920.1,MELO3C025605T1,NIOBTv3_g18335.t1,Solyc07g062930.3.1
OG0011856,AT5G53930.1,MELO3C025606T1,NIOBTv3_g18336.t1,Solyc07g062920.4.1
OG0011859,AT5G45300.1,MELO3C016213T1,NIOBTv3_g39561.t1,Solyc08g005780.4.1
OG0011860,AT5G19850.1,MELO3C014720T1,NIOBTv3_g40609.t1,Solyc12g098660.3.1
OG0011861,AT5G45360.1,MELO3C010523T1,NIOBTv3_g26643.t1,Solyc08g075380.3.1
OG0011862,AT5G21050.1,MELO3C019418T1,NIOBTv3_g16443.t1,Solyc11g008070.1.1
OG0011863,AT5G42390.1,MELO3C008771T1,NIOBTv3_g08702.t1,Solyc03g118430.3.1
OG0011865,AT5G42400.1,MELO3C026511T1,NIOBTv3_g10957.t1,Solyc01g006880.4.1
OG0011866,AT5G54130.2,MELO3C024866T1,NIOBTv3_g22641.t1,Solyc03g080080.4.1
OG0011869,AT5G47560.1,MELO3C025563T1,NIOBTv3_g22515.t1,Solyc11g012360.2.1
OG0011875,AT5G47570.1,MELO3C013951T1,NIOBTv3_g27786.t1,Solyc08g078860.4.1
OG0011876,AT5G60450.1,MELO3C025758T1,NIOBTv3_g16702.t1,Solyc11g069190.2.1
OG0011877,AT5G18570.1,MELO3C006624T1,NIOBTv3_g22766.t1,Solyc01g067530.3.1
OG0011879,AT5G54080.1,MELO3C016089T1,NIOBTv3_g26656.t1,Solyc12g014100.2.1
OG0011880,AT5G47680.1,MELO3C026067T1,NIOBTv3_g06249.t1,Solyc11g012760.2.1
OG0011881,AT5G42450.1,MELO3C003099T1,NIOBTv3_g14429.t1,Solyc09g005710.3.1
OG0011882,AT5G42440.1,MELO3C008328T1,NIOBTv3_g36536.t1,Solyc04g071870.1.1
OG0011883,AT5G19750.1,MELO3C009727T1,NIOBTv3_g10354.t1,Solyc03g098640.4.1
OG0011893,AT5G11810.1,MELO3C010755T1,NIOBTv3_g06087.t1,Solyc11g070020.3.1
OG0011894,AT5G52290.1,MELO3C003322T1,NIOBTv3_g15946.t1,Solyc03g025820.3.1
OG0011896,AT5G52280.1,MELO3C003323T1,NIOBTv3_g15947.t1,Solyc03g025830.4.1
OG0011897,AT5G17790.1,MELO3C009680T1,NIOBTv3_g01427.t1,Solyc01g057780.3.1
OG0011899,AT5G40660.1,MELO3C014823T1,NIOBTv3_g61552.t1,Solyc02g093690.3.1
OG0011901,AT5G17840.1,MELO3C008865T1,NIOBTv3_g03311.t1,Solyc10g081380.2.1
OG0011904,AT5G43180.1,MELO3C009098T1,NIOBTv3_g07225.t1,Solyc10g074950.2.1
OG0011905,AT5G22110.1,MELO3C001935T1,NIOBTv3_g11085.t1,Solyc03g098250.4.1
OG0011908,AT5G49410.1,MELO3C016404T1,NIOBTv3_g11124.t1,Solyc02g062530.3.1
OG0011914,AT5G52190.1,MELO3C006895T1,NIOBTv3_g40701.t1,Solyc03g025990.1.1
OG0011917,AT5G52180.1,MELO3C006892T1,NIOBTv3_g36093.t1,Solyc03g026010.3.1
OG0011919,AT5G49320.1,MELO3C006698T1,NIOBTv3_g25856.t1,Solyc01g060450.3.1
OG0011920,AT5G53140.1,MELO3C006983T1,NIOBTv3_g17368.t1,Solyc03g007270.3.1
OG0011923,AT5G02130.1,MELO3C009242T1,NIOBTv3_g35672.t1,Solyc09g011020.4.1
OG0011926,AT5G02120.1,MELO3C009241T1,NIOBTv3_g35671.t1,Solyc09g011010.3.1
OG0011927,AT5G66960.1,MELO3C004423T1,NIOBTv3_g23870.t1,Solyc02g090180.3.1
OG0011928,AT5G02160.1,MELO3C009245T1,NIOBTv3_g06558.t1,Solyc10g086570.3.1
OG0011929,AT5G11840.1,MELO3C016867T1,NIOBTv3_g21746.t1,Solyc08g065260.4.1
OG0011931,AT5G47090.1,MELO3C013891T1,NIOBTv3_g37089.t1,Solyc06g060990.4.1
OG0011932,AT5G48960.1,MELO3C021226T1,NIOBTv3_g00813.t1,Solyc12g098830.2.1
OG0011933,AT5G67100.1,MELO3C020860T1,NIOBTv3_g13777.t1,Solyc02g093300.3.1
OG0011936,AT5G52560.1,MELO3C008467T1,NIOBTv3_g22342.t1,Solyc04g058070.3.1
OG0011937,AT5G54390.1,MELO3C018215T1,NIOBTv3_g10765.t1,Solyc12g013560.2.1
OG0011939,AT5G48970.1,MELO3C021342T1,NIOBTv3_g37452.t1,Solyc01g067070.3.1
OG0011941,AT5G04290.1,MELO3C019837T1,NIOBTv3_g16447.t1,Solyc11g008150.3.1
OG0011943,AT5G10560.1,MELO3C007695T1,NIOBTv3_g20050.t1,Solyc02g091680.4.1
OG0011945,AT5G11580.1,MELO3C011138T1,NIOBTv3_g03792.t1,Solyc08g066570.3.1
OG0011947,AT5G61400.1,MELO3C025502T1,NIOBTv3_g31352.t1,Solyc06g069700.4.1
OG0011950,AT5G67130.1,MELO3C020855T1,NIOBTv3_g04600.t1,Solyc02g093210.3.1
OG0011952,AT5G49120.1,MELO3C006678T1,NIOBTv3_g28506.t1,Solyc01g066570.3.1
OG0011954,AT5G49130.1,MELO3C021314T1,NIOBTv3_g08271.t1,Solyc01g066560.3.1
OG0011958,AT5G39400.1,MELO3C009840T1,NIOBTv3_g15473.t1,Solyc03g013310.3.1
OG0011961,AT5G40610.1,MELO3C021604T1,NIOBTv3_g37541.t1,Solyc02g067930.3.1
OG0011963,AT5G21910.1,MELO3C016914T1,NIOBTv3_g20089.t1,Solyc08g061640.1.1
OG0011968,AT5G52440.1,MELO3C006928T1,NIOBTv3_g20696.t1,Solyc03g025310.3.1
OG0011970,AT5G52420.1,MELO3C005829T1,NIOBTv3_g03350.t1,Solyc03g025430.1.1
OG0011971,AT5G01310.1,MELO3C009144T1,NIOBTv3_g36787.t1,Solyc09g005100.4.1
OG0011973,AT5G12290.1,MELO3C014531T1,NIOBTv3_g35952.t1,Solyc01g009030.4.1
OG0011977,AT5G12260.1,MELO3C014538T1,NIOBTv3_g39638.t1,Solyc11g062360.2.1
OG0011978,AT5G12300.1,MELO3C015121T1,NIOBTv3_g07418.t1,Solyc11g064840.1.1
OG0011980,AT5G62140.1,MELO3C006867T1,NIOBTv3_g27517.t1,Solyc03g026330.4.1
OG0011986,AT5G48020.1,MELO3C023957T1,NIOBTv3_g21993.t1,Solyc10g037950.2.1
OG0011989,AT5G12200.1,MELO3C014554T1,NIOBTv3_g10583.t1,Solyc11g064920.2.1
OG0011993,AT5G04710.1,MELO3C012356T1,NIOBTv3_g34172.t1,Solyc11g007090.3.1
OG0011994,AT5G22750.1,MELO3C004806T1,NIOBTv3_g04038.t1,Solyc11g066790.2.1
OG0011997,AT5G54770.1,MELO3C025408T1,NIOBTv3_g24070.t1,Solyc07g064160.3.1
OG0012003,AT5G48040.1,MELO3C011499T1,NIOBTv3_g39189.t1,Solyc11g019970.3.1
OG0012005,AT5G40820.1,MELO3C013324T1,NIOBTv3_g12464.t1,Solyc01g111870.3.1
OG0012006,AT5G01740.1,MELO3C026039T1,NIOBTv3_g32241.t1,Solyc09g014940.3.1
OG0012007,AT5G04440.1,MELO3C019851T1,NIOBTv3_g21249.t1,Solyc05g055430.4.1
OG0012009,AT5G40850.1,MELO3C023520T1,NIOBTv3_g21578.t1,Solyc01g086650.3.1
OG0012012,AT5G04490.1,MELO3C019871T1,NIOBTv3_g15682.t1,Solyc03g071720.4.1
OG0012013,AT5G10200.1,MELO3C007761T1,NIOBTv3_g32610.t1,Solyc04g055110.3.1
OG0012014,AT5G50160.1,MELO3C022332T1,NIOBTv3_g31939.t1,Solyc03g112320.4.1
OG0012015,AT5G25610.1,MELO3C003592T1,NIOBTv3_g03681.t1,Solyc08g068150.4.1
OG0012016,AT5G46080.1,MELO3C007256T1,NIOBTv3_g42063.t1,Solyc10g008960.1.1
OG0012017,AT5G25580.1,MELO3C003652T1,NIOBTv3_g25373.t1,Solyc08g068050.3.1
OG0012018,AT5G01820.1,MELO3C026058T1,NIOBTv3_g41925.t1,Solyc09g018280.1.1
OG0012021,AT5G45920.1,MELO3C007228T1,NIOBTv3_g34162.t1,Solyc02g077220.3.1
OG0012025,AT5G46420.1,MELO3C002704T1,NIOBTv3_g20601.t1,Solyc02g071280.3.1
OG0012031,AT5G04550.1,MELO3C019877T1,NIOBTv3_g19136.t1,Solyc11g007660.1.1
OG0012032,AT5G01510.1,MELO3C003296T1,NIOBTv3_g23126.t1,Solyc09g005230.3.1
OG0012034,AT5G50100.1,MELO3C017116T1,NIOBTv3_g01251.t1,Solyc03g113990.3.1
OG0012035,AT5G50110.1,MELO3C002238T1,NIOBTv3_g30081.t1,Solyc03g113860.2.1
OG0012036,AT5G46220.1,MELO3C007134T1,NIOBTv3_g11287.t1,Solyc08g016620.3.1
OG0012037,AT5G40950.1,MELO3C008191T1,NIOBTv3_g35915.t1,Solyc11g068820.3.1
OG0012039,AT5G04600.1,MELO3C019883T1,NIOBTv3_g32020.t1,Solyc06g074720.4.1
OG0012040,AT5G22810.1,MELO3C021467T1,NIOBTv3_g02946.t1,Solyc11g066700.2.1
OG0012041,AT5G04590.1,MELO3C015186T1,NIOBTv3_g32416.t1,Solyc11g065620.2.1
OG0012043,AT5G46150.2,MELO3C007113T1,NIOBTv3_g30596.t1,Solyc08g023460.4.1
OG0012044,AT5G25480.1,MELO3C011235T1,NIOBTv3_g14342.t1,Solyc08g067070.3.1
OG0012051,AT5G62930.1,MELO3C017905T1,NIOBTv3_g18054.t1,Solyc06g071510.3.1
OG0012052,AT5G04920.1,MELO3C011385T1,NIOBTv3_g32130.t1,Solyc01g096910.3.1
OG0012055,AT5G04930.1,MELO3C019921T1,NIOBTv3_g33395.t1,Solyc01g096930.3.1
OG0012056,AT5G55220.1,MELO3C014178T1,NIOBTv3_g08489.t1,Solyc07g064950.3.1
OG0012059,AT5G49810.1,MELO3C016448T1,NIOBTv3_g32106.t1,Solyc01g102940.3.1
OG0012062,AT5G62530.1,MELO3C002203T1,NIOBTv3_g25473.t1,Solyc06g071000.3.1
OG0012064,AT5G07280.1,MELO3C006890T1,NIOBTv3_g40842.t1,Solyc03g026040.4.1
OG0012067,AT5G49580.1,MELO3C021254T1,NIOBTv3_g27113.t1,Solyc07g026810.3.1
OG0012069,AT5G27710.1,MELO3C015308T1,NIOBTv3_g33598.t1,Solyc01g099700.3.1
OG0012070,AT5G06850.1,MELO3C023166T1,NIOBTv3_g16026.t1,Solyc03g077920.1.1
OG0012072,AT5G57230.1,MELO3C012967T1,NIOBTv3_g01862.t1,Solyc07g008910.3.1
OG0012076,AT5G62840.1,MELO3C002258T1,NIOBTv3_g29051.t1,Solyc03g114250.4.1
OG0012077,AT5G57070.1,MELO3C015498T1,NIOBTv3_g26145.t1,Solyc07g041070.3.1
OG0012078,AT5G57030.1,MELO3C004633T1,NIOBTv3_g37662.t1,Solyc12g008980.3.1
OG0012080,AT5G55130.1,MELO3C014186T1,NIOBTv3_g26128.t1,Solyc07g064850.3.1
OG0012082,AT5G06990.1,MELO3C011807T1,NIOBTv3_g23504.t1,Solyc07g065420.1.1
OG0012084,AT5G07020.1,MELO3C012494T1,NIOBTv3_g37534.t1,Solyc01g096660.3.1
OG0012085,AT5G57040.1,MELO3C015494T1,NIOBTv3_g28461.t1,Solyc07g040950.3.1
OG0012086,AT5G13240.1,MELO3C012297T1,NIOBTv3_g30532.t1,Solyc05g008400.4.1
OG0012089,AT5G13160.1,MELO3C022340T1,NIOBTv3_g34227.t1,Solyc05g024290.3.1
OG0012090,AT5G06920.1,MELO3C018783T1,NIOBTv3_g14709.t1,Solyc07g053000.1.1
OG0012091,AT5G49665.1,MELO3C011112T1,NIOBTv3_g15727.t1,Solyc04g076860.3.1
OG0012094,AT5G57120.1,MELO3C006422T1,NIOBTv3_g26906.t1,Solyc07g008330.3.1
OG0012099,AT5G62310.1,MELO3C005408T1,NIOBTv3_g22546.t1,Solyc03g083590.3.1
OG0012100,AT5G07590.1,MELO3C005467T1,NIOBTv3_g22584.t1,Solyc03g093490.3.1
OG0012108,AT5G54880.1,MELO3C018208T1,NIOBTv3_g00378.t1,Solyc07g064480.1.1
OG0012109,AT5G54890.1,MELO3C018119T1,NIOBTv3_g17343.t1,Solyc07g064490.4.1
OG0012111,AT5G27950.1,MELO3C015383T1,NIOBTv3_g36340.t1,Solyc01g098080.3.1
OG0012113,AT5G12470.1,MELO3C014578T1,NIOBTv3_g06328.t1,Solyc11g065490.2.1
OG0012116,AT5G57390.1,MELO3C017457T1,NIOBTv3_g28363.t1,Solyc07g018290.4.1
OG0012117,AT5G54980.1,MELO3C025364T1,NIOBTv3_g05539.t1,Solyc12g005070.2.1
OG0012122,AT5G57340.2,MELO3C017449T1,NIOBTv3_g35614.t1,Solyc07g017870.2.1
OG0012123,AT5G53450.1,MELO3C008489T1,NIOBTv3_g02852.t1,Solyc03g083420.4.1
OG0012124,AT5G43280.1,MELO3C017752T1,NIOBTv3_g07535.t1,Solyc05g024235.1.1
OG0012126,AT5G41410.1,MELO3C005699T1,NIOBTv3_g29017.t1,Solyc08g081400.4.1
OG0012127,AT5G57490.1,MELO3C017471T1,NIOBTv3_g20355.t1,Solyc07g008350.3.1
OG0012128,AT5G57520.1,MELO3C017474T1,NIOBTv3_g30202.t1,Solyc07g006880.1.1
OG0012133,AT5G57450.1,MELO3C004027T1,NIOBTv3_g41451.t1,Solyc07g055170.1.1
OG0012137,AT5G49940.1,MELO3C011825T1,NIOBTv3_g09853.t1,Solyc01g103710.4.1
OG0012145,AT5G23340.1,MELO3C011757T1,NIOBTv3_g24706.t1,Solyc04g008980.3.1
