AT5G23090.4	PF00808
AT3G19880.1	PF00646
AT1G21240.1	PF07714
AT1G21240.1	PF13947
AT1G21240.1	PF07645
AT5G48440.1	PF01266
AT5G52350.1	PF03081
AT1G58390.1	PF18052
AT1G58390.1	PF00931
AT5G27550.1	PF00225
AT1G01030.1	PF02362
AT1G76040.1	PF00069
AT1G76040.1	PF13499
AT1G76040.1	PF13499
AT5G20740.1	PF04043
AT5G43280.1	PF00378
AT2G46850.1	PF07714
AT2G46850.1	PF13947
AT5G22070.1	PF02485
AT5G22070.1	PF02485
AT1G60090.1	PF00232
AT5G08600.1	PF04615
AT1G68580.1	PF01426
AT1G68580.1	PF05641
AT2G34190.1	PF00860
AT3G50510.1	PF03195
AT4G23210.1	PF00069
AT4G23210.1	PF01657
AT4G23210.1	PF01657
AT1G05805.1	PF00010
AT4G20270.1	PF00069
AT4G20270.1	PF08263
AT4G20270.1	PF00560
AT4G20270.1	PF00560
AT4G20270.1	PF00560
AT3G28415.1	PF00005
AT3G28415.1	PF00005
AT3G28415.1	PF00664
AT3G28415.1	PF00664
AT3G17320.1	PF00646
AT3G17320.1	PF07734
AT2G33200.1	PF00646
AT2G33200.1	PF03478
AT5G39610.1	PF02365
AT2G21050.1	PF01490
AT2G42040.1	PF08879
AT4G24470.2	PF06203
AT4G24470.2	PF06200
AT4G24470.2	PF00320
AT4G24470.1	PF06203
AT4G24470.1	PF06200
AT4G24470.1	PF00320
AT2G24480.1	PF13639
AT2G47940.1	PF13365
AT2G47940.1	PF17815
AT2G47940.1	PF13180
AT2G04115.1	PF05938
AT4G05230.1	PF00240
AT5G49500.1	PF02881
AT5G49500.1	PF02978
AT5G49500.1	PF00448
AT1G26970.1	PF07714
AT5G19315.1	PF10868
AT3G25410.1	PF01758
AT1G63260.3	PF00335
AT3G01040.2	PF01501
AT1G31540.1	PF00931
AT1G31540.1	PF01582
AT1G31540.1	PF07725
AT5G04170.1	PF13202
AT5G04170.1	PF13202
AT2G43160.4	PF01417
AT3G30380.1	PF00561
AT5G52030.1	PF01963
AT5G15670.1	PF08268
AT5G15670.1	PF00646
AT3G04960.3	PF11926
AT5G09830.1	PF01722
AT4G23720.1	PF06697
AT2G45970.1	PF00067
AT1G53990.1	PF00657
AT4G14060.1	PF00407
AT4G30980.1	PF00010
AT2G03000.1	PF13639
AT3G47980.1	PF04982
AT1G65560.1	PF00107
AT1G65560.1	PF16884
AT5G50330.1	PF03109
AT1G80850.1	PF03352
AT1G70760.1	PF10716
AT2G28470.2	PF17834
AT2G28470.2	PF01301
AT2G28470.2	PF02140
AT3G62800.2	PF00035
AT3G62800.2	PF00035
AT3G62800.1	PF00035
AT3G62800.1	PF00035
AT1G51480.1	PF00931
AT1G51480.1	PF13855
AT2G45300.1	PF00275
AT2G40140.2	PF13637
AT2G40140.2	PF18044
AT2G40140.1	PF13637
AT2G40140.1	PF18044
AT1G72980.1	PF03195
AT3G02540.3	PF00627
AT3G02540.3	PF00627
AT3G02540.3	PF09280
AT3G02540.3	PF00240
AT3G49210.1	PF06974
AT3G49210.1	PF03007
AT2G47400.1	PF02672
AT3G22040.1	PF01657
AT3G22040.1	PF01657
AT1G48210.2	PF07714
AT1G48210.1	PF07714
AT5G03160.1	PF07719
AT5G03160.1	PF00226
AT5G03160.1	PF13432
AT5G60610.1	PF08387
AT5G60610.1	PF00646
AT5G60610.1	PF07723
AT1G70120.1	PF06651
AT5G22390.1	PF11250
AT5G52030.2	PF01963
AT1G67260.2	PF03634
AT5G39260.1	PF03330
AT5G39260.1	PF01357
AT2G41450.1	PF00583
AT2G41450.1	PF00533
AT4G08455.1	PF00651
AT3G55070.2	PF10607
AT1G65280.1	PF00226
AT1G65280.1	PF12572
AT3G21240.1	PF00501
AT3G21240.1	PF13193
AT5G59900.1	PF12854
AT5G59900.1	PF01535
AT5G59900.1	PF13041
AT5G59900.1	PF13041
AT5G59900.1	PF13041
AT5G59900.1	PF13041
AT5G59900.1	PF13041
AT5G59900.1	PF13041
AT5G59900.1	PF13041
AT5G59900.1	PF13041
AT5G59900.1	PF13041
AT3G52450.1	PF04564
AT5G13740.1	PF07690
AT2G24696.1	PF02362
AT2G24696.1	PF02362
AT2G24696.1	PF02362
AT4G02010.1	PF00069
AT5G47260.1	PF04548
AT5G47260.1	PF00931
AT2G43850.2	PF12796
AT2G43850.2	PF07714
AT4G38600.1	PF00632
AT4G17760.2	PF02144
AT3G06560.1	PF04928
AT5G25260.1	PF01145
AT3G53930.2	PF00069
AT2G32160.1	PF07942
AT2G36100.1	PF04535
AT4G33240.3	PF01504
AT4G33240.3	PF01504
AT4G33240.3	PF00118
AT4G33240.3	PF01363
AT2G41240.1	PF00010
AT5G44500.1	PF01423
AT5G44500.2	PF01423
AT4G12150.1	PF13639
AT4G38640.1	PF04515
AT1G04830.1	PF00566
AT4G09740.1	PF00759
AT3G09810.1	PF00180
AT5G66210.2	PF00069
AT5G66210.2	PF13499
AT5G66210.2	PF13499
AT5G66210.1	PF00069
AT5G66210.1	PF13499
AT5G66210.1	PF13499
AT4G35600.2	PF07714
AT2G25280.1	PF01875
AT5G63920.1	PF01396
AT5G63920.1	PF01751
AT5G63920.1	PF06839
AT5G63920.1	PF01131
AT1G80210.2	PF18110
AT1G80210.2	PF01398
AT5G61730.1	PF00005
AT5G61730.1	PF12698
AT2G27900.1	PF10474
AT2G27900.1	PF10475
AT2G27900.2	PF10474
AT2G27900.2	PF10475
AT5G15410.1	PF00520
AT5G15410.1	PF00027
AT4G21880.1	PF01535
AT4G21880.1	PF01535
AT4G21880.1	PF13041
AT1G10640.1	PF00295
AT1G10640.1	PF00295
AT1G61820.1	PF00232
AT3G52140.1	PF15044
AT3G52140.1	PF13424
AT3G52140.1	PF13424
AT3G52140.1	PF13236
AT3G52140.1	PF12807
AT3G52140.1	PF05303
AT3G52600.2	PF08244
AT3G52600.2	PF00251
AT1G01070.2	PF00892
AT4G33130.3	PF14389
AT1G02410.1	PF04442
AT4G32520.2	PF00464
AT4G32520.1	PF00464
AT1G62450.1	PF02115
AT2G35380.2	PF00141
AT3G53210.1	PF00892
AT3G53210.1	PF00892
AT2G39805.2	PF04893
AT4G15130.1	PF01467
AT3G19890.1	PF00646
AT3G19890.1	PF07734
AT1G13750.1	PF00149
AT1G13750.1	PF16656
AT1G13750.1	PF14008
AT1G13750.1	PF17808
AT2G26360.1	PF00153
AT2G26360.1	PF00153
AT2G26360.1	PF00153
AT1G20400.1	PF06721
AT2G40100.1	PF00504
AT2G21860.1	PF07137
AT2G21860.1	PF11965
AT3G21780.1	PF00201
AT5G06250.2	PF02362
AT4G03550.1	PF14288
AT4G03550.1	PF02364
AT1G52695.1	PF02230
AT2G17845.1	PF00106
AT2G40010.1	PF17777
AT2G40010.1	PF00466
AT2G40010.1	PF00428
AT5G07610.1	PF00646
AT5G53380.1	PF06974
AT5G53380.1	PF03007
AT2G45140.1	PF00635
AT1G60985.1	PF06876
AT4G11990.1	PF12214
AT1G74420.1	PF03254
AT3G18770.1	PF10033
AT2G33100.1	PF03552
AT4G03400.1	PF03321
AT4G01190.1	PF01504
AT4G34860.1	PF12899
AT4G34860.2	PF12899
AT5G66150.1	PF07748
AT5G66150.1	PF01074
AT5G66150.1	PF17677
AT5G66150.1	PF09261
AT5G16000.1	PF08263
AT5G16000.1	PF00069
AT5G41350.1	PF13639
AT4G21660.2	PF04037
AT4G21660.2	PF04046
AT1G20120.1	PF00657
AT5G55800.1	PF03107
AT5G55800.1	PF03107
AT5G55800.1	PF03107
AT5G55800.1	PF03107
AT1G07000.1	PF03081
AT5G40200.1	PF13180
AT5G40200.1	PF13365
AT5G40200.1	PF17815
AT5G22780.1	PF01602
AT5G22780.1	PF02296
AT5G22780.1	PF02883
AT5G59290.1	PF16363
AT2G44290.1	PF14368
AT3G03780.1	PF01717
AT3G03780.1	PF08267
AT3G03780.3	PF01717
AT3G03780.3	PF08267
AT3G03780.2	PF01717
AT3G03780.2	PF08267
AT1G52220.1	PF14159
AT3G60840.1	PF03999
AT4G16800.1	PF00378
AT5G51280.1	PF00270
AT5G51280.1	PF00271
AT5G51280.1	PF00098
AT1G61770.1	PF00226
AT3G21460.1	PF00462
AT3G61740.2	PF00856
AT3G61740.2	PF13831
AT3G61740.2	PF00855
AT3G61740.2	PF13832
AT3G61740.2	PF00628
AT3G61740.2	PF01342
AT2G14880.1	PF02201
AT2G30420.1	PF00249
AT4G30370.1	PF13639
AT2G36200.2	PF00225
AT3G62710.1	PF00933
AT3G62710.1	PF01915
AT5G45875.1	PF06876
AT4G10680.1	PF00382
AT4G10680.1	PF08271
AT2G46290.1	PF00400
AT2G46290.1	PF00400
AT2G46290.1	PF00400
AT2G46290.1	PF00400
AT1G09740.1	PF00582
AT1G08070.1	PF13041
AT1G08070.1	PF13041
AT1G08070.1	PF13041
AT1G08070.1	PF12854
AT1G08070.1	PF14432
AT1G08070.1	PF01535
AT1G08070.1	PF01535
AT1G08070.1	PF01535
AT1G08070.1	PF01535
AT1G08070.1	PF01535
AT3G03630.1	PF00291
AT4G09647.1	PF07333
AT3G59610.1	PF07734
AT3G59610.1	PF01419
AT3G59610.1	PF00646
AT4G19040.1	PF07059
AT4G19040.1	PF01852
AT1G13610.2	PF00326
AT5G23750.2	PF03763
AT5G23750.2	PF03766
AT5G58370.1	PF01926
AT1G24260.2	PF00319
AT1G24260.2	PF01486
AT1G79310.1	PF00656
AT5G40960.1	PF11820
AT2G01170.2	PF13520
AT3G42140.1	PF14111
AT3G42140.1	PF14392
AT2G45910.1	PF00069
AT2G45910.1	PF04564
AT5G19430.1	PF13639
AT5G41360.1	PF16203
AT5G41360.1	PF13625
AT5G41360.1	PF04851
AT2G46840.1	PF05266
AT5G11320.2	PF13738
AT4G31990.1	PF00155
AT4G31990.2	PF00155
AT2G22240.1	PF01658
AT2G22240.1	PF07994
AT2G23680.2	PF05562
AT5G24760.3	PF00107
AT5G24760.3	PF08240
AT5G24760.2	PF00107
AT5G24760.2	PF08240
AT3G07300.1	PF01008
AT3G07300.2	PF01008
AT5G26060.1	PF05938
AT5G46040.1	PF00854
AT3G01500.2	PF00484
AT4G35810.1	PF13640
AT5G14430.2	PF03141
AT1G74350.1	PF00078
AT1G74350.1	PF01348
AT2G19930.1	PF05183
AT5G01780.2	PF13532
AT1G12680.1	PF00069
AT3G07030.1	PF01918
AT4G26550.1	PF04178
AT4G08410.1	PF04554
AT4G08410.1	PF04554
AT4G08410.1	PF04554
AT4G08410.1	PF04554
AT4G08410.1	PF04554
AT4G08410.1	PF04554
AT4G08410.1	PF04554
AT4G08410.1	PF04554
AT4G08410.1	PF04554
AT4G08410.1	PF04554
AT4G08410.1	PF04554
AT4G08410.1	PF04554
AT4G08410.1	PF04554
AT4G08410.1	PF04554
AT4G08410.1	PF04554
AT4G08410.1	PF04554
AT4G08410.1	PF04554
AT4G08410.1	PF04554
AT4G08410.1	PF04554
AT1G52670.1	PF00364
AT2G24570.1	PF10533
AT2G24570.1	PF03106
AT1G30580.1	PF06071
AT1G30580.1	PF01926
AT3G06400.2	PF00271
AT3G06400.2	PF09111
AT3G06400.2	PF09110
AT3G06400.2	PF00176
AT1G74430.1	PF00249
AT1G74430.1	PF00249
AT2G01710.1	PF00226
AT4G08895.1	PF00083
AT4G26430.1	PF13012
AT4G26430.1	PF01398
AT5G05920.1	PF01916
AT1G23100.1	PF00166
AT1G33360.1	PF10431
AT1G33360.1	PF07724
AT5G35603.2	PF11690
AT2G31810.2	PF13710
AT2G31810.2	PF13710
AT2G31810.2	PF10369
AT2G31810.2	PF10369
AT1G68890.1	PF02776
AT1G68890.1	PF13378
AT1G68890.1	PF00561
AT1G68890.1	PF02775
AT1G68890.1	PF16582
AT3G15450.2	PF12481
AT5G12060.1	PF05938
AT2G42960.1	PF00069
AT2G15710.1	PF00917
AT2G15710.1	PF00917
AT3G04430.1	PF02365
AT1G73610.1	PF00657
AT2G29605.1	PF09713
AT3G17270.1	PF12937
AT4G34430.3	PF00569
AT4G34430.3	PF00249
AT4G34430.3	PF16495
AT4G34430.3	PF04433
AT5G60640.3	PF13848
AT5G60640.3	PF00085
AT5G60640.3	PF00085
AT5G27620.1	PF00134
AT5G27620.1	PF16899
AT4G11240.1	PF16891
AT4G11240.1	PF00149
AT5G04040.1	PF01734
AT5G04040.1	PF11815
AT2G21110.1	PF03018
AT3G49510.1	PF00646
AT3G49510.1	PF07734
AT3G49510.1	PF07734
AT2G35160.1	PF05033
AT2G35160.1	PF00856
AT2G35160.1	PF02182
AT3G12370.1	PF00466
AT3G42850.1	PF08544
AT3G42850.1	PF10509
AT3G42850.1	PF00288
AT4G21550.1	PF02362
AT5G65870.1	PF06404
AT5G25930.1	PF12799
AT5G25930.1	PF13855
AT5G25930.1	PF08263
AT5G25930.1	PF00069
AT3G61740.1	PF00856
AT3G61740.1	PF13831
AT3G61740.1	PF00628
AT3G61740.1	PF00855
AT3G61740.1	PF13832
AT3G61740.1	PF01342
AT5G04800.2	PF00833
AT5G04800.1	PF00833
AT5G04800.4	PF00833
AT5G04800.3	PF00833
AT2G19120.1	PF13086
AT2G19120.1	PF13087
AT4G11330.1	PF00069
AT4G01680.1	PF00249
AT4G01680.1	PF00249
AT5G49340.1	PF14416
AT5G49340.1	PF13839
AT3G46620.1	PF13639
AT3G46620.1	PF14369
AT3G46620.1	PF06547
AT2G20625.1	PF04776
AT1G23020.1	PF08022
AT1G23020.1	PF08030
AT1G23020.1	PF01794
AT1G79250.2	PF00069
AT1G79250.2	PF00069
AT1G79250.1	PF00069
AT1G79250.1	PF00069
AT1G74045.1	PF00335
AT3G56960.1	PF01504
AT3G56960.1	PF02493
AT3G56960.1	PF02493
AT3G56960.1	PF02493
AT3G56960.1	PF02493
AT3G56960.1	PF02493
AT3G56960.1	PF02493
AT3G56960.1	PF02493
AT3G56960.1	PF02493
AT4G01000.1	PF13019
AT4G01000.1	PF13297
AT1G44130.1	PF14543
AT1G44130.1	PF14541
AT5G18200.1	PF01087
AT5G18280.2	PF01150
AT5G18280.2	PF01150
AT1G21610.3	PF08729
AT1G76160.1	PF00394
AT1G76160.1	PF07732
AT1G76160.1	PF07731
AT1G49780.1	PF04564
AT2G17060.1	PF00931
AT2G17060.1	PF01582
AT2G17060.1	PF07725
AT3G46040.1	PF00410
AT5G48820.1	PF02234
AT1G70280.2	PF01436
AT3G51210.1	PF00685
AT1G65120.2	PF04781
AT1G65120.2	PF04780
AT2G17530.1	PF00069
AT2G17530.1	PF00069
AT2G17530.3	PF00069
AT2G17530.3	PF00069
AT2G02080.2	PF12171
AT2G27660.1	PF03107
AT2G27660.1	PF03107
AT2G27660.1	PF03107
AT4G32450.1	PF01535
AT4G32450.1	PF01535
AT4G32450.1	PF14432
AT5G37920.1	PF04510
AT5G37920.1	PF04510
AT5G60540.1	PF01174
AT5G66880.1	PF00069
AT5G59300.1	PF00179
AT5G49560.1	PF10294
AT5G40060.1	PF07725
AT5G40060.1	PF07725
AT5G40060.1	PF00931
AT5G13860.1	PF09454
AT5G13860.1	PF05743
AT1G18350.1	PF00069
AT5G21970.1	PF11955
AT1G61060.1	PF00646
AT1G20135.1	PF00657
AT1G01560.1	PF00069
AT2G44250.1	PF14365
AT2G44250.1	PF03080
AT2G04170.3	PF00917
AT2G04170.3	PF00917
AT2G04170.4	PF00917
AT2G04170.4	PF00917
AT1G23900.1	PF01602
AT1G23900.1	PF02883
AT1G23900.2	PF01602
AT1G23900.2	PF02883
AT1G23980.1	PF13639
AT5G18800.2	PF06747
AT5G18800.1	PF06747
AT5G59740.1	PF08449
AT2G35980.1	PF03168
AT5G54490.1	PF13833
AT2G32400.1	PF00060
AT2G32400.1	PF01094
AT2G32400.1	PF00497
AT3G14450.1	PF07145
AT3G14450.1	PF00076
AT3G14450.1	PF00076
AT2G24490.2	PF01336
AT2G24490.2	PF08784
AT2G24490.1	PF01336
AT2G24490.1	PF08784
AT3G01890.1	PF02201
AT2G04520.1	PF01176
AT2G02450.1	PF02365
AT3G57000.1	PF03587
AT3G05155.1	PF00083
AT3G20190.1	PF07714
AT3G20190.1	PF08263
AT3G20190.1	PF13855
AT5G37070.1	PF04398
AT1G62380.1	PF14226
AT1G62380.1	PF03171
AT4G22900.1	PF06697
AT3G60940.1	PF01936
AT3G12340.1	PF17800
AT3G12340.1	PF00254
AT5G34881.1	PF05617
AT5G08340.1	PF06574
AT1G08320.2	PF14144
AT1G08320.2	PF00170
AT5G63760.2	PF01485
AT5G63760.1	PF01485
AT2G32660.1	PF00560
AT2G32660.1	PF13855
AT2G32660.1	PF13855
AT3G23610.1	PF00782
AT1G01680.1	PF00582
AT1G01680.1	PF04564
AT2G01320.2	PF00005
AT2G01320.2	PF01061
AT1G66690.1	PF03492
AT5G13450.2	PF00213
AT5G22480.1	PF03367
AT5G22480.1	PF03367
AT2G38080.1	PF07732
AT2G38080.1	PF07731
AT2G38080.1	PF00394
AT2G26380.1	PF08263
AT2G26380.1	PF00560
AT5G01820.1	PF03822
AT5G01820.1	PF00069
AT1G11180.2	PF04144
AT1G46408.1	PF00319
AT2G22475.2	PF02893
AT3G01810.1	PF10358
AT3G01810.3	PF10358
AT1G79810.2	PF00097
AT1G79810.2	PF04757
AT3G18590.1	PF02298
AT5G51890.1	PF00141
AT3G62140.1	PF10187
AT1G47760.1	PF00319
AT3G24660.1	PF13855
AT3G24660.1	PF08263
AT3G24660.1	PF07714
AT1G56160.1	PF00249
AT1G56160.1	PF00249
AT1G58100.2	PF03634
AT1G58100.2	PF03634
AT2G34090.2	PF01933
AT1G32361.1	PF13639
AT4G32270.1	PF18036
AT4G00620.1	PF00763
AT4G00620.1	PF02882
AT1G18150.3	PF00069
AT1G18150.1	PF00069
AT1G18150.2	PF00069
AT4G01800.1	PF07516
AT4G01800.1	PF01043
AT4G01800.1	PF07517
AT4G01680.3	PF00249
AT4G01680.3	PF00249
AT5G07870.1	PF02458
AT3G21310.1	PF02485
AT1G06960.3	PF13893
AT1G06960.3	PF00076
AT3G54510.2	PF13967
AT3G54510.2	PF14703
AT3G54510.2	PF02714
AT5G59410.1	PF07019
AT4G35920.3	PF04749
AT4G35920.1	PF04749
AT4G35920.2	PF04749
AT5G63570.1	PF00202
AT5G41260.1	PF07714
AT1G53430.2	PF11721
AT1G53430.2	PF00560
AT1G53430.2	PF07714
AT5G03720.1	PF00447
AT3G56100.1	PF07714
AT3G56100.1	PF13855
AT3G56100.1	PF13855
AT3G56100.1	PF08263
AT1G67160.1	PF00646
AT1G67160.1	PF03478
AT1G17235.1	PF08137
AT1G15320.1	PF14144
AT5G36180.1	PF00450
AT1G09430.1	PF16114
AT1G09430.1	PF08442
AT3G20840.1	PF00847
AT3G20840.1	PF00847
AT3G44770.2	PF04776
AT4G24740.2	PF00069
AT5G55700.2	PF01373
AT1G17350.2	PF08547
AT5G63080.1	PF13621
AT3G04480.1	PF01902
AT3G04480.1	PF01042
AT4G02770.1	PF02531
AT4G22860.2	PF12214
AT3G27420.1	PF17035
AT1G04120.2	PF00664
AT1G04120.2	PF00664
AT1G04120.2	PF00005
AT1G04120.2	PF00005
AT4G38100.1	PF14159
AT1G61070.1	PF00304
AT5G48590.1	PF05542
AT5G48590.1	PF05542
AT4G15310.1	PF00067
AT2G40400.2	PF04187
AT2G40400.2	PF11891
AT2G40400.1	PF04187
AT2G40400.1	PF11891
AT5G57700.2	PF13088
AT2G24680.2	PF02362
AT2G24680.2	PF02362
AT2G24680.2	PF02362
AT1G14610.1	PF00133
AT1G14610.1	PF08264
AT1G09310.1	PF04398
AT1G63460.1	PF00255
AT4G23680.1	PF00407
AT1G73325.1	PF00197
AT5G42200.1	PF13639
AT4G16070.2	PF03893
AT4G16070.2	PF01764
AT1G47810.1	PF00646
AT1G47810.1	PF08268
AT1G03000.1	PF00004
AT1G03000.1	PF00004
AT1G04350.1	PF03171
AT1G04350.1	PF14226
AT3G59310.2	PF06027
AT3G59310.2	PF06027
AT5G51450.1	PF02845
AT5G51450.1	PF13639
AT4G22280.2	PF07723
AT4G22280.2	PF00646
AT5G39090.1	PF02458
AT3G57810.3	PF02338
AT3G57810.2	PF02338
AT2G43600.1	PF00182
AT2G43600.1	PF00182
AT5G47840.1	PF00406
AT5G56870.1	PF01301
AT5G56870.1	PF17834
AT5G54160.1	PF00891
AT5G54160.1	PF08100
AT5G53360.1	PF03145
AT2G24120.1	PF00940
AT2G24120.1	PF14700
AT1G55190.1	PF03208
AT4G31920.1	PF00249
AT4G31920.1	PF00072
AT3G56450.1	PF14938
AT3G56450.1	PF14938
AT3G15060.1	PF00071
AT3G54170.1	PF17098
AT5G38396.1	PF00646
AT4G16470.1	PF13041
AT4G16470.1	PF13041
AT4G13030.2	PF01926
AT3G17780.1	PF05529
AT4G18210.1	PF16913
AT5G41040.2	PF02458
AT1G28570.1	PF00657
AT4G05010.1	PF00646
AT4G15470.1	PF01027
AT5G40550.2	PF07039
AT2G01510.1	PF14432
AT2G01510.1	PF13041
AT2G01510.1	PF01535
AT2G01510.1	PF01535
AT2G01510.1	PF01535
AT2G01510.1	PF01535
AT3G21900.1	PF01657
AT3G21900.1	PF01657
AT5G56075.1	PF10354
AT4G40000.1	PF01189
AT4G35870.1	PF14703
AT4G35870.1	PF13967
AT4G35870.1	PF02714
AT4G35870.1	PF02714
AT5G56340.1	PF14369
AT5G56340.1	PF13639
AT2G33450.1	PF00830
AT2G02960.2	PF12906
AT2G02960.2	PF12428
AT2G02960.4	PF12906
AT2G02960.4	PF12428
AT2G02960.1	PF12906
AT2G02960.1	PF12428
AT2G02960.3	PF12906
AT2G02960.3	PF12428
AT2G33780.1	PF05678
AT3G11820.2	PF05739
AT3G11820.2	PF00804
AT5G24680.1	PF07910
AT4G32180.2	PF03630
AT4G32180.2	PF01937
AT4G32180.3	PF03630
AT4G32180.3	PF01937
AT2G23240.1	PF02068
AT3G01470.1	PF00046
AT3G01470.1	PF02183
AT3G23670.2	PF00225
AT5G39900.1	PF00679
AT5G39900.1	PF00009
AT5G39900.1	PF06421
AT1G20693.2	PF00505
AT1G26796.1	PF05938
AT4G11070.1	PF03106
AT4G02780.1	PF03936
AT4G02780.1	PF01397
AT2G03480.1	PF03141
AT2G03480.1	PF03141
AT3G22780.1	PF03638
AT3G22780.1	PF03638
AT2G18020.1	PF03947
AT2G18020.1	PF00181
AT5G65690.1	PF01293
AT5G10220.1	PF00191
AT5G10220.1	PF00191
AT5G10220.1	PF00191
AT5G10220.1	PF00191
AT2G42580.1	PF00085
AT2G42580.1	PF13432
AT1G28610.2	PF00657
AT5G48540.1	PF01657
AT5G48540.1	PF01657
AT5G11340.1	PF00583
AT3G45240.3	PF00069
AT4G14950.3	PF09335
AT2G10260.2	PF09331
AT2G26960.1	PF00249
AT2G26960.1	PF00249
AT3G21170.1	PF00646
AT3G21170.1	PF07734
AT5G51060.1	PF08414
AT5G51060.1	PF08022
AT5G51060.1	PF01794
AT5G51060.1	PF08030
AT5G45050.2	PF00931
AT5G45050.2	PF03106
AT5G45050.2	PF07725
AT2G03040.1	PF01105
AT1G72270.2	PF13359
AT2G45480.1	PF08879
AT2G45480.1	PF08879
AT2G45480.1	PF08880
AT2G36885.1	PF13301
AT3G15720.2	PF00295
AT5G16310.1	PF18031
AT5G16310.1	PF01088
AT1G13530.1	PF06880
AT5G60010.1	PF08030
AT5G60010.1	PF01794
AT5G60010.1	PF08022
AT5G60010.1	PF08414
AT1G11250.1	PF05739
AT1G11250.1	PF00804
AT2G23160.1	PF08268
AT2G23160.1	PF00646
AT1G26220.1	PF00583
AT2G17130.2	PF00180
AT4G33730.1	PF00188
AT5G11490.1	PF09066
AT5G11490.1	PF01602
AT1G15950.1	PF01370
AT1G80780.3	PF04857
AT1G80780.3	PF04857
AT4G30940.1	PF02214
AT2G38670.1	PF01467
AT2G38670.1	PF01467
AT2G36580.1	PF00224
AT2G36580.1	PF02887
AT2G38880.6	PF00808
AT2G38880.4	PF00808
AT1G10500.1	PF01521
AT4G26920.1	PF01852
AT5G57850.1	PF01063
AT1G66730.1	PF07522
AT1G66730.1	PF04679
AT1G66730.1	PF04675
AT1G66730.1	PF01068
AT5G08535.1	PF01585
AT3G26050.1	PF06886
AT3G01810.2	PF10358
AT4G33200.3	PF02736
AT4G33200.3	PF00612
AT4G33200.3	PF00612
AT4G33200.3	PF00612
AT4G33200.3	PF00612
AT4G33200.3	PF00063
AT4G33200.3	PF01843
AT4G07960.1	PF13632
AT1G65910.1	PF02365
AT4G30935.1	PF03106
AT4G30935.1	PF03106
AT1G25340.1	PF00249
AT1G25340.1	PF00249
AT2G32600.1	PF12874
AT2G32600.1	PF16835
AT1G47128.1	PF00112
AT1G47128.1	PF00396
AT1G47128.1	PF08246
AT2G41000.2	PF00226
AT5G03540.3	PF03081
AT5G16830.1	PF14523
AT5G16830.1	PF05739
AT1G10580.1	PF00400
AT1G10580.1	PF00400
AT1G10580.1	PF00400
AT1G10580.1	PF00400
AT1G10580.1	PF00400
AT3G51490.2	PF00083
AT3G51490.2	PF00083
AT4G01570.1	PF13812
AT4G01570.1	PF01535
AT4G01570.1	PF01535
AT4G01570.1	PF13041
AT4G01570.1	PF13041
AT4G01570.1	PF13041
AT4G01570.1	PF13041
AT4G19720.1	PF00704
AT1G60590.1	PF00295
AT1G60590.1	PF00295
AT4G26540.1	PF00069
AT4G26540.1	PF08263
AT4G26540.1	PF13855
AT4G26540.1	PF13855
AT4G26540.1	PF13855
AT4G14695.1	PF03650
AT1G14350.1	PF13921
AT1G14350.2	PF13921
AT3G16785.1	PF13091
AT3G16785.1	PF00614
AT1G75050.1	PF00314
AT3G13720.1	PF03208
AT5G20840.1	PF02383
AT3G29580.1	PF00917
AT3G29580.1	PF05278
AT5G07440.3	PF02812
AT5G07440.3	PF00208
AT5G59420.1	PF01237
AT3G54400.1	PF14541
AT3G54400.1	PF14543
AT1G53090.2	PF00400
AT1G53090.2	PF00400
AT1G53090.1	PF00400
AT1G53090.1	PF00400
AT3G45440.1	PF00069
AT3G45440.1	PF00139
AT3G19800.2	PF02620
AT5G01470.3	PF10294
AT5G42895.1	PF05617
AT1G80790.1	PF03468
AT1G80790.1	PF03469
AT1G80790.1	PF03470
AT1G55120.3	PF00251
AT1G55120.3	PF08244
AT1G55730.1	PF01699
AT1G55730.1	PF01699
AT1G55730.2	PF01699
AT1G55730.2	PF01699
AT1G64040.1	PF00149
AT1G64040.1	PF16891
AT2G17640.1	PF00132
AT2G17640.1	PF00132
AT2G17640.1	PF06426
AT3G05540.1	PF00838
AT2G18150.1	PF00141
AT2G24645.1	PF02362
AT2G24645.1	PF02362
AT2G24645.1	PF02362
AT2G24645.1	PF02362
AT5G07040.1	PF13639
AT4G24060.1	PF02701
AT2G17900.1	PF00856
AT2G17900.1	PF01753
AT3G50690.1	PF14580
AT5G55320.1	PF13813
AT2G22040.1	PF00400
AT2G22040.1	PF00400
AT2G22040.1	PF00400
AT2G22040.1	PF00400
AT3G26510.3	PF00564
AT3G26510.1	PF00564
AT3G26510.2	PF00564
AT3G26510.4	PF00564
AT3G62250.1	PF00240
AT3G62250.1	PF01599
AT2G42570.1	PF13839
AT2G42570.1	PF14416
AT2G19780.1	PF08263
AT2G19780.1	PF13855
AT1G70850.1	PF00407
AT1G70850.1	PF00407
AT1G70850.3	PF00407
AT1G70850.3	PF00407
AT4G22770.1	PF03479
AT3G56530.1	PF02365
AT3G05600.1	PF12697
AT5G16780.1	PF03343
AT3G50845.1	PF01883
AT3G59660.1	PF16016
AT3G59660.1	PF00168
AT3G59660.1	PF02893
AT3G07800.1	PF00265
AT2G32580.2	PF06364
AT5G57870.1	PF02847
AT5G57870.1	PF02854
AT5G06100.1	PF13921
AT1G27920.1	PF03999
AT1G05610.1	PF00483
AT5G50760.1	PF02519
